SALE TYPE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,PRICE PER SQFT,HOA PER MONTH,STATUS,URL,SOURCE,MLS,LATITUDE,LONGITUDE,COMMUTE_NUM_STEPS,COMMUTE,COMMUTE_STEPS,WALKING_TIME,GROCERY_driving,GROCERY_walking,GROCERY_walking_num,ALDI_walking,JEWEL_walking,MARIANO_walking,TRADERJOE_walking,WHOLEFOODS_walking,ALDI_driving,JEWEL_driving,MARIANO_driving,TRADERJOE_driving,WHOLEFOODS_driving,ZILLOW_ID,ZILLOW_URL,LAST_TAX_YEAR,LAST_TAX_ASSESSMENT,ESTIMATED_TAX,LAST_SOLD_DATE,LAST_SOLD_PRICE,ZESTIMATE,ZESTIMATE_LAST_UPDATED,ZESTIMATE_VALUE_CHANGE,ZESTIMATE_RANGE_HIGH,ZESTIMATE_RANGE_LOW
PAST SALE,Condo/Co-op,1541 W Henderson St Unit H,Chicago,IL,60657,627500,3.0,2.5,Lake View,,,1995.0,34,,490.0,Sold,http://www.redfin.com/IL/Chicago/1541-W-Henderson-St-60657/unit-H/home/13382863,MRED,10508800,41.942313,-87.66790400000002,4.0,30 mins,"WALKING(5 MINS), BROWN LINE(7 mins), RED LINE(7 mins), WALKING(4 MINS)",9.0,"ALDI, JEWEL, MARIANO, TRADERJOE, WHOLEFOODS","JEWEL, WHOLEFOODS",2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3712001.0,http://www.zillow.com/homedetails/1541-W-Henderson-St-APT-H-Chicago-IL-60657/3712001_zpid/,2017.0,56551.0,13284.175,12/11/2019,627500.0,624957.0,01/26/2020,-2765.0,674954.0,581210.0
MLS Listing,Townhouse,2508 N Bosworth Ave,Chicago,IL,60614,569000,2.0,2.5,Lincoln Park,1600.0,1600.0,1994.0,122,356.0,,Active,http://www.redfin.com/IL/Chicago/2508-N-Bosworth-Ave-60614/home/13361574,MRED,10507347,41.9272901,-87.6672256,5.0,39 mins,"WALKING(4 MINS), BUS9(10 mins), WALKING(1 MIN), BUS66(16 mins), WALKING(2 MINS)",7.0,"ALDI, JEWEL, MARIANO, TRADERJOE, WHOLEFOODS","ALDI, JEWEL",2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3729469.0,http://www.zillow.com/homedetails/2508-N-Bosworth-Ave-Chicago-IL-60614/3729469_zpid/,2017.0,50012.0,12045.73,01/30/1998,320000.0,557575.0,01/26/2020,-1482.0,585454.0,529696.0
PAST SALE,Townhouse,3147 N Honore St,Chicago,IL,60657,599000,3.0,2.5,North Center,2500.0,,2007.0,69,240.0,300.0,Sold,http://www.redfin.com/IL/Chicago/3147-N-Honore-St-60657/home/18980172,MRED,10529114,41.9391322,-87.6739123,5.0,30 mins,"WALKING(1 MIN), BUS77(6 mins), WALKING(2 MINS), RED LINE(10 mins), WALKING(4 MINS)",7.0,"ALDI, JEWEL, MARIANO, TRADERJOE, WHOLEFOODS","JEWEL, WHOLEFOODS",2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,99356726.0,http://www.zillow.com/homedetails/3147-N-Honore-St-Chicago-IL-60657/99356726_zpid/,2017.0,59487.0,12680.83,11/18/2019,599000.0,595725.0,01/26/2020,-893.0,643383.0,554024.0
MLS Listing,Townhouse,3341 N Racine Ave Unit B,Chicago,IL,60657,484900,2.0,2.0,Lake View,,,1989.0,2,,465.0,Active,http://www.redfin.com/IL/Chicago/3341-N-Racine-Ave-60657/unit-B/home/169090661,MRED,10601254,41.943043,-87.65885899999998,3.0,24 mins,"WALKING(11 MINS), RED LINE(10 mins), WALKING(4 MINS)",15.0,"ALDI, JEWEL, MARIANO, TRADERJOE, WHOLEFOODS",JEWEL,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3712561.0,http://www.zillow.com/homedetails/3341-N-Racine-Ave-APT-B-Chicago-IL-60657/3712561_zpid/,2017.0,35970.0,10265.333,10/09/2018,484500.0,469510.0,01/26/2020,-5001.0,492985.0,446035.0
PAST SALE,Townhouse,2652 N SOUTHPORT Ave Unit F,Chicago,IL,60614,625000,3.0,2.5,Lincoln Park,2000.0,2000.0,1988.0,23,313.0,215.0,Sold,http://www.redfin.com/IL/Chicago/2652-N-Southport-Ave-60614/unit-F/home/13362851,MRED,10544003,41.9303541,-87.6647832,5.0,35 mins,"WALKING(4 MINS), BUS76(7 mins), WALKING(1 MIN), BUS151(14 mins), WALKING(1 MIN)",6.0,"ALDI, JEWEL, MARIANO, TRADERJOE, WHOLEFOODS",JEWEL,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3728805.0,http://www.zillow.com/homedetails/2652-N-Southport-Ave-UNIT-F-Chicago-IL-60614/3728805_zpid/,2017.0,60000.0,13231.25,12/18/2019,625000.0,623339.0,01/26/2020,1887.0,666973.0,579705.0
PAST SALE,Townhouse,4554 N Paulina St #6,Chicago,IL,60640,610000,3.0,2.5,Uptown,2000.0,,1989.0,61,305.0,231.0,Sold,http://www.redfin.com/IL/Chicago/4554-N-Paulina-St-60640/unit-6/home/13391690,MRED,10498980,41.965033700000006,-87.6713672,4.0,38 mins,"WALKING(9 MINS), BROWN LINE(11 mins), RED LINE(7 mins), WALKING(4 MINS)",13.0,"ALDI, JEWEL, MARIANO, TRADERJOE, WHOLEFOODS",MARIANO,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2090326094.0,http://www.zillow.com/homedetails/4554-N-Paulina-St-APT-6-Chicago-IL-60640/2090326094_zpid/,2017.0,39946.0,12913.7,06/21/2018,500000.0,501532.0,01/26/2020,4514.0,556701.0,451379.0
PAST SALE,Townhouse,2204 N MAGNOLIA Ave,Chicago,IL,60614,615000,2.0,2.5,Lincoln Park,2023.0,,1992.0,30,304.0,290.0,Sold,http://www.redfin.com/IL/Chicago/2204-N-Magnolia-Ave-60614/home/144973964,MRED,10517724,41.9219015,-87.6597121,3.0,22 mins,"WALKING(11 MINS), RED LINE(7 mins), WALKING(4 MINS)",15.0,"ALDI, JEWEL, MARIANO, TRADERJOE, WHOLEFOODS",WHOLEFOODS,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2082738872.0,http://www.zillow.com/homedetails/2204-N-Magnolia-Ave-Chicago-IL-60614/2082738872_zpid/,,,13019.55,12/07/2019,615000.0,612776.0,01/26/2020,-4154.0,661798.0,569882.0
PAST SALE,Condo/Co-op,1848 N Larrabee St #1848,Chicago,IL,60614,595000,3.0,2.5,Lincoln Park,1600.0,,1974.0,51,372.0,358.0,Sold,http://www.redfin.com/IL/Chicago/1848-N-Larrabee-St-60614/unit-1848/home/169040976,MRED,10516267,41.9155722,-87.6438402,3.0,20 mins,"WALKING(12 MINS), RED LINE(5 mins), WALKING(4 MINS)",16.0,"ALDI, JEWEL, MARIANO, TRADERJOE, WHOLEFOODS",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2112432737.0,http://www.zillow.com/homedetails/1848-N-Larrabee-St-1848-Chicago-IL-60614/2112432737_zpid/,,,12596.15,11/15/2019,595000.0,591565.0,01/26/2020,-789.0,638890.0,550155.0
PAST SALE,Townhouse,1214 W Grenshaw St,CHICAGO,IL,60607,580000,3.0,2.5,Near West Side,2538.0,,2007.0,1112,229.0,40.0,Sold,http://www.redfin.com/IL/Chicago/1214-W-Grenshaw-St-60607/home/12602930,MRED,9232750,41.868026,-87.657303,5.0,35 mins,"WALKING(3 MINS), BUS60(18 mins), WALKING(1 MIN), BUS147(7 mins), WALKING(3 MINS)",7.0,"ALDI, JEWEL, MARIANO, TRADERJOE, WHOLEFOODS",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,80856518.0,http://www.zillow.com/homedetails/1214-W-Grenshaw-St-Chicago-IL-60607/80856518_zpid/,2017.0,47113.0,12278.6,01/05/2017,580000.0,612847.0,01/26/2020,-813.0,643489.0,582205.0
PAST SALE,Condo/Co-op,1211 W GRENSHAW St,CHICAGO,IL,60607,360000,3.0,2.5,Near West Side,1643.0,,2006.0,2251,219.0,97.0,Sold,http://www.redfin.com/IL/Chicago/1211-W-Grenshaw-St-60607/home/12595602,MRED,8443871,41.86760200000001,-87.657255,5.0,35 mins,"WALKING(3 MINS), BUS60(18 mins), WALKING(1 MIN), BUS147(7 mins), WALKING(3 MINS)",7.0,"ALDI, JEWEL, MARIANO, TRADERJOE, WHOLEFOODS",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,80813046.0,http://www.zillow.com/homedetails/1211-W-Grenshaw-St-Chicago-IL-60607/80813046_zpid/,2017.0,38932.0,7621.200000000002,11/20/2013,360000.0,466477.0,01/26/2020,-2333.0,489801.0,443153.0
PAST SALE,Townhouse,1801 W Diversey Pkwy #2,Chicago,IL,60614,445000,3.0,2.0,Lincoln Park,,,1995.0,54,,281.0,Sold,http://www.redfin.com/IL/Chicago/1801-W-Diversey-Pkwy-60614/unit-2/home/12805128,MRED,10530228,41.931967,-87.6740088,5.0,35 mins,"WALKING(1 MIN), BUS76(10 mins), WALKING(1 MIN), BUS151(14 mins), WALKING(1 MIN)",3.0,"ALDI, JEWEL, MARIANO, TRADERJOE, WHOLEFOODS","ALDI, JEWEL",2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2140463828.0,http://www.zillow.com/homedetails/1801-W-Diversey-Pkwy-UNIT-2-Chicago-IL-60614/2140463828_zpid/,,,9420.65,11/14/2019,445000.0,442294.0,01/26/2020,-517.0,477678.0,411333.0
MLS Listing,Townhouse,3959 N Hermitage Ave,Chicago,IL,60613,600000,3.0,2.5,Lake View,2400.0,,2000.0,130,250.0,415.0,Active,http://www.redfin.com/IL/Chicago/3959-N-Hermitage-Ave-60613/home/12755259,MRED,10499116,41.95394,-87.672315,5.0,30 mins,"WALKING(1 MIN), BUS80(5 mins), WALKING(1 MIN), RED LINE(15 mins), WALKING(4 MINS)",6.0,"ALDI, JEWEL, MARIANO, TRADERJOE, WHOLEFOODS",TRADERJOE,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2082947568.0,http://www.zillow.com/homedetails/3959-N-Hermitage-Ave-Chicago-IL-60613/2082947568_zpid/,,,12702.0,05/15/2001,375000.0,584362.0,01/26/2020,393.0,613580.0,555144.0
MLS Listing,Townhouse,3322 N Racine Ave,Chicago,IL,60657,575000,3.0,2.0,Lake View,1922.0,1922.0,1992.0,63,299.0,210.0,Active,http://www.redfin.com/IL/Chicago/3322-N-Racine-Ave-60657/home/13381908,MRED,10565017,41.9420959,-87.65948409999999,3.0,23 mins,"WALKING(9 MINS), RED LINE(10 mins), WALKING(4 MINS)",13.0,"ALDI, JEWEL, MARIANO, TRADERJOE, WHOLEFOODS","JEWEL, WHOLEFOODS",2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3712114.0,http://www.zillow.com/homedetails/3322-N-Racine-Ave-Chicago-IL-60657/3712114_zpid/,2017.0,46368.0,12172.75,05/09/2014,525000.0,559256.0,01/26/2020,-4179.0,587219.0,531293.0
MLS Listing,Condo/Co-op,310 N CLINTON St Unit D,Chicago,IL,60661,669900,3.0,2.0,Near West Side,2200.0,,1998.0,116,305.0,244.0,Active,http://www.redfin.com/IL/Chicago/310-N-Clinton-St-60661/unit-D/home/12787160,MRED,10515034,41.8873645,-87.64186090000004,5.0,23 mins,"WALKING(2 MINS), GREEN LINE(3 mins), WALKING(4 MINS), BUS22(5 mins), WALKING(6 MINS)",12.0,"ALDI, JEWEL, MARIANO, TRADERJOE, WHOLEFOODS","JEWEL, WHOLEFOODS",2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,54538195.0,http://www.zillow.com/homedetails/310-N-Clinton-St-UNIT-D-Chicago-IL-60661/54538195_zpid/,2017.0,49512.0,14181.783,02/08/2011,510000.0,640302.0,01/26/2020,-8613.0,672317.0,608287.0
PAST SALE,Townhouse,439 W Blackhawk St #7,Chicago,IL,60610,600000,3.0,3.0,Near North Side,2200.0,630.0,1998.0,97,273.0,197.0,Sold,http://www.redfin.com/IL/Chicago/439-W-Blackhawk-St-60610/unit-7/home/12813745,MRED,10497630,41.9090879,-87.639993,5.0,20 mins,"WALKING(3 MINS), BROWN LINE(4 mins), WALKING(1 MIN), BUS66(5 mins), WALKING(2 MINS)",6.0,"ALDI, JEWEL, MARIANO, TRADERJOE, WHOLEFOODS","JEWEL, MARIANO",2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2082968661.0,http://www.zillow.com/homedetails/439-W-Blackhawk-St-7-Chicago-IL-60610/2082968661_zpid/,,,12702.0,09/30/2019,600000.0,593922.0,01/26/2020,1633.0,641436.0,546408.0
MLS Listing,Townhouse,727 S RACINE Ave Unit E,Chicago,IL,60607,815000,3.0,3.5,Near West Side,2800.0,2800.0,1993.0,132,291.0,210.0,Active,http://www.redfin.com/IL/Chicago/727-S-Racine-Ave-60607/unit-E/home/14089741,MRED,10497012,41.872574,-87.656304,5.0,31 mins,"WALKING(1 MIN), BUS60(16 mins), WALKING(1 MIN), BUS147(7 mins), WALKING(3 MINS)",5.0,"ALDI, JEWEL, MARIANO, TRADERJOE, WHOLEFOODS",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2090840734.0,http://www.zillow.com/homedetails/727-S-Racine-Ave-APT-E-Chicago-IL-60607/2090840734_zpid/,2017.0,52526.0,17253.55,01/23/2019,730000.0,794033.0,01/26/2020,899.0,833735.0,754331.0
MLS Listing,Condo/Co-op,1248 W Fletcher St Unit I,Chicago,IL,60657,499000,2.0,3.5,Lake View,1600.0,,1989.0,86,312.0,308.0,Active,http://www.redfin.com/IL/Chicago/1248-W-Fletcher-St-60657/unit-I/home/13365309,MRED,10545169,41.9392193,-87.66065400000002,3.0,23 mins,"WALKING(9 MINS), RED LINE(10 mins), WALKING(4 MINS)",13.0,"ALDI, JEWEL, MARIANO, TRADERJOE, WHOLEFOODS",WHOLEFOODS,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3727264.0,http://www.zillow.com/homedetails/1248-W-Fletcher-St-UNIT-I-Chicago-IL-60657/3727264_zpid/,2017.0,37103.0,10563.83,07/23/2004,424000.0,482903.0,01/26/2020,-6255.0,507048.0,458758.0
PAST SALE,Condo/Co-op,2724 N DAYTON St Unit A,Chicago,IL,60614,533000,3.0,2.5,Lincoln Park,,,1994.0,45,,200.0,Sold,http://www.redfin.com/IL/Chicago/2724-N-Dayton-St-60614/unit-A/home/145006301,MRED,10491174,41.9316303,-87.6505021,4.0,23 mins,"WALKING(4 MINS), BROWN LINE(2 mins), RED LINE(7 mins), WALKING(4 MINS)",8.0,"ALDI, JEWEL, MARIANO, TRADERJOE, WHOLEFOODS","TRADERJOE, WHOLEFOODS",2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3730102.0,http://www.zillow.com/homedetails/2724-N-Dayton-St-APT-A-Chicago-IL-60614/3730102_zpid/,2017.0,41500.0,11283.61,12/03/2019,533000.0,530886.0,01/26/2020,-967.0,573357.0,493724.0
MLS Listing,Townhouse,1231 W Fletcher St Unit F,Chicago,IL,60657,599000,3.0,2.5,Lake View,2305.0,,1987.0,137,260.0,294.0,Active,http://www.redfin.com/IL/Chicago/1231-W-Fletcher-St-60657/unit-F/home/13366330,MRED,10492011,41.9387551,-87.6602365,3.0,22 mins,"WALKING(9 MINS), RED LINE(10 mins), WALKING(4 MINS)",13.0,"ALDI, JEWEL, MARIANO, TRADERJOE, WHOLEFOODS",WHOLEFOODS,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3727290.0,http://www.zillow.com/homedetails/1231-W-Fletcher-St-UNIT-F-Chicago-IL-60657/3727290_zpid/,2017.0,43619.0,12680.83,03/24/2017,575000.0,585389.0,01/26/2020,-1366.0,614658.0,556120.0
PAST SALE,Townhouse,2243 N GREENVIEW Ave Unit D,CHICAGO,IL,60614,530000,3.0,3.0,Lincoln Park,,,1996.0,115,,300.0,Sold,http://www.redfin.com/IL/Chicago/2243-N-Greenview-Ave-60614/unit-D/home/13353516,MRED,10492510,41.9227722,-87.6653952,3.0,28 mins,"WALKING(17 MINS), RED LINE(7 mins), WALKING(4 MINS)",21.0,"ALDI, JEWEL, MARIANO, TRADERJOE, WHOLEFOODS",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2090755079.0,http://www.zillow.com/homedetails/2243-N-Greenview-Ave-APT-H-Chicago-IL-60614/2090755079_zpid/,2017.0,62669.0,11220.1,05/23/2018,667000.0,670677.0,01/26/2020,3886.0,744451.0,603609.0
PAST SALE,Condo/Co-op,3348 N Clifton Ave Unit A,Chicago,IL,60657,500000,2.0,2.5,Lake View,1700.0,,1989.0,30,294.0,401.0,Sold,http://www.redfin.com/IL/Chicago/3348-N-Clifton-Ave-60657/unit-A/home/13382310,MRED,10561999,41.942699,-87.65856590000001,3.0,23 mins,"WALKING(9 MINS), RED LINE(10 mins), WALKING(4 MINS)",13.0,"ALDI, JEWEL, MARIANO, TRADERJOE, WHOLEFOODS",JEWEL,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2083072745.0,http://www.zillow.com/homedetails/3348-N-Clifton-Ave-A-Chicago-IL-60657/2083072745_zpid/,2017.0,40343.0,10585.0,12/06/2019,500000.0,498148.0,01/26/2020,1639.0,538000.0,463278.0
MLS Listing,Single Family Residential,1011 W Dickens Ave #10,Chicago,IL,60614,520000,3.0,2.0,Lincoln Park,1800.0,1222.0,1981.0,142,289.0,200.0,Active,http://www.redfin.com/IL/Chicago/1011-W-Dickens-Ave-60614/unit-10/home/168676353,MRED,10488420,41.919779,-87.65387309999998,3.0,20 mins,"WALKING(9 MINS), RED LINE(7 mins), WALKING(4 MINS)",13.0,"ALDI, JEWEL, MARIANO, TRADERJOE, WHOLEFOODS","ALDI, TRADERJOE, WHOLEFOODS",3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2083084037.0,http://www.zillow.com/homedetails/1011-W-Dickens-Ave-10-Chicago-IL-60614/2083084037_zpid/,,,11008.4,,,503276.0,01/26/2020,669.0,528440.0,478112.0
MLS Listing,Townhouse,456 E North Water St Unit D,Chicago,IL,60611,600000,3.0,3.0,Near North Side,2200.0,,1997.0,142,273.0,481.0,Active,http://www.redfin.com/IL/Chicago/456-E-North-Water-St-60611/unit-D/home/14095075,MRED,10487425,41.889694,-87.6155689,3.0,15 mins,"WALKING(6 MINS), BUS66(7 mins), WALKING(2 MINS)",8.0,"ALDI, JEWEL, MARIANO, TRADERJOE, WHOLEFOODS","MARIANO, WHOLEFOODS",2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3868718.0,http://www.zillow.com/homedetails/456-E-North-Water-St-D-Chicago-IL-60611/3868718_zpid/,2017.0,81150.0,12702.0,09/03/2013,710000.0,,01/01/1970,,,
PAST SALE,Single Family Residential,2009 Maple Ave,Evanston,IL,60201,537000,3.0,3.0,Evanston,1879.0,,1995.0,94,286.0,,Sold,http://www.redfin.com/IL/Evanston/2009-Maple-Ave-60201/home/13581280,MRED,10480597,42.0543448,-87.68447059999998,4.0,52 mins,"WALKING(1 MIN), PURPLE LINE(8 mins), RED LINE(32 mins), WALKING(4 MINS)",5.0,"JEWEL, TRADERJOE, WHOLEFOODS",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3563646.0,http://www.zillow.com/homedetails/2009-Maple-Ave-Evanston-IL-60201/3563646_zpid/,2017.0,45033.0,11368.29,10/23/2019,537000.0,532687.0,01/26/2020,192.0,575302.0,495399.0
PAST SALE,Townhouse,2500 N Bosworth Ave,Chicago,IL,60614,649900,3.0,2.5,Lincoln Park,,,1994.0,81,,,Sold,http://www.redfin.com/IL/Chicago/2500-N-Bosworth-Ave-60614/home/13361087,MRED,10487113,41.9270899,-87.66721899999996,5.0,39 mins,"WALKING(4 MINS), BUS9(10 mins), WALKING(1 MIN), BUS66(16 mins), WALKING(2 MINS)",7.0,"ALDI, JEWEL, MARIANO, TRADERJOE, WHOLEFOODS","ALDI, JEWEL",2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3729473.0,http://www.zillow.com/homedetails/2500-N-Bosworth-Ave-Chicago-IL-60614/3729473_zpid/,2017.0,60069.0,13758.383000000002,10/23/2019,650000.0,644359.0,01/26/2020,-189.0,695908.0,599254.0
PAST SALE,Townhouse,2902 N Sheridan Rd,Chicago,IL,60657,490000,3.0,2.5,Lake View,1395.0,,1951.0,39,351.0,393.0,Sold,http://www.redfin.com/IL/Chicago/2902-N-Sheridan-Rd-60657/home/13372143,MRED,10529860,41.934562,-87.639751,3.0,16 mins,"WALKING(1 MIN), BUS151(14 mins), WALKING(1 MIN)",2.0,"ALDI, JEWEL, MARIANO, TRADERJOE, WHOLEFOODS",TRADERJOE,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3720952.0,http://www.zillow.com/homedetails/2902-N-Sheridan-Rd-Chicago-IL-60657/3720952_zpid/,2017.0,40302.0,10373.3,12/10/2019,490000.0,487771.0,01/26/2020,-510.0,526793.0,453627.0
PAST SALE,Townhouse,1830 W Sunnyside Ave,Chicago,IL,60640,455000,3.0,2.5,Lincoln Square,1600.0,1406.0,1989.0,18,284.0,,Sold,http://www.redfin.com/IL/Chicago/1830-W-Sunnyside-Ave-60640/home/13392409,MRED,10481456,41.96348010000001,-87.6758743,4.0,32 mins,"WALKING(3 MINS), BROWN LINE(11 mins), RED LINE(7 mins), WALKING(4 MINS)",7.0,"ALDI, JEWEL, MARIANO, TRADERJOE, WHOLEFOODS","JEWEL, MARIANO",2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3707810.0,http://www.zillow.com/homedetails/1830-W-Sunnyside-Ave-Chicago-IL-60640/3707810_zpid/,2017.0,35884.0,9632.35,12/30/2019,455000.0,453790.0,01/26/2020,-1110.0,485555.0,422025.0
PAST SALE,Townhouse,2308 W Wolfram St #97,CHICAGO,IL,60618,492000,3.0,3.0,Logan Square,2274.0,909.0,2002.0,129,216.0,270.0,Sold,http://www.redfin.com/IL/Chicago/2308-W-Wolfram-St-60618/unit-97/home/12576722,MRED,10434225,41.933254,-87.68637690000001,5.0,40 mins,"WALKING(3 MINS), BUS76(14 mins), WALKING(1 MIN), BUS151(14 mins), WALKING(1 MIN)",5.0,"ALDI, JEWEL, MARIANO, TRADERJOE, WHOLEFOODS",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2084592824.0,http://www.zillow.com/homedetails/2308-W-Wolfram-St-97-Chicago-IL-60618/2084592824_zpid/,,,10415.64,08/29/2019,492000.0,485978.0,01/26/2020,3404.0,524856.0,447100.0
PAST SALE,Townhouse,3315 N RACINE Ave Unit D,Chicago,IL,60657,545000,3.0,2.5,Lake View,,,1989.0,68,,463.0,Sold,http://www.redfin.com/IL/Chicago/3315-N-Racine-Ave-60657/unit-D/home/13382673,MRED,10451272,41.942335,-87.658829,3.0,23 mins,"WALKING(10 MINS), RED LINE(10 mins), WALKING(4 MINS)",14.0,"ALDI, JEWEL, MARIANO, TRADERJOE, WHOLEFOODS",JEWEL,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3712535.0,http://www.zillow.com/homedetails/3315-N-Racine-Ave-APT-B-Chicago-IL-60657/3712535_zpid/,2017.0,35970.0,11537.65,07/17/2018,465000.0,466128.0,01/26/2020,5370.0,512741.0,424176.0
PAST SALE,Townhouse,4259 W Harrington Ln,Chicago,IL,60646,400000,3.0,4.0,Forest Glen,1994.0,2110.0,1987.0,41,201.0,425.0,Sold,http://www.redfin.com/IL/Chicago/4259-Harrington-Ln-60646/home/13513375,MRED,10479267,41.9894378,-87.7361701,5.0,44 mins,"WALKING(2 MINS), BUS84(21 mins), WALKING(1 MIN), BUS147(14 mins), WALKING(1 MIN)",4.0,"ALDI, JEWEL, MARIANO, WHOLEFOODS",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3623812.0,http://www.zillow.com/homedetails/4259-W-Harrington-Ln-Chicago-IL-60646/3623812_zpid/,2017.0,37165.0,8468.0,11/27/2019,400000.0,398180.0,01/26/2020,-766.0,430034.0,370307.0
PAST SALE,Townhouse,1827 N Dayton St Unit A,CHICAGO,IL,60614,559900,2.0,2.5,Lincoln Park,2400.0,,1985.0,109,233.0,267.0,Sold,http://www.redfin.com/IL/Chicago/1827-N-Dayton-St-60614/unit-A/home/13350405,MRED,10478676,41.9146165,-87.6491238,3.0,15 mins,"WALKING(6 MINS), RED LINE(5 mins), WALKING(4 MINS)",10.0,"ALDI, JEWEL, MARIANO, TRADERJOE, WHOLEFOODS","ALDI, MARIANO, TRADERJOE, WHOLEFOODS",4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3736769.0,http://www.zillow.com/homedetails/1827-N-Dayton-St-A-Chicago-IL-60614/3736769_zpid/,2017.0,55576.0,11853.083,09/20/2019,560000.0,553856.0,01/26/2020,2409.0,598164.0,509548.0
MLS Listing,Townhouse,1465 S Indiana Ave,Chicago,IL,60605,650000,2.0,2.5,Near South Side,2254.0,848.0,1990.0,222,288.0,435.0,Contingent,http://www.redfin.com/IL/Chicago/1465-S-Indiana-Ave-60605/home/14083336,MRED,10387249,41.862612,-87.622168,3.0,24 mins,"WALKING(4 MINS), BUS3(16 mins), WALKING(3 MINS)",7.0,"ALDI, JEWEL, MARIANO, TRADERJOE, WHOLEFOODS","JEWEL, TRADERJOE",2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3876542.0,http://www.zillow.com/homedetails/1465-S-Indiana-Ave-Chicago-IL-60605/3876542_zpid/,2017.0,66697.0,13760.5,05/14/2004,525000.0,630030.0,01/26/2020,1709.0,661531.0,598529.0
PAST SALE,Townhouse,1209 W Grenshaw St,CHICAGO,IL,60607,470000,2.0,2.5,Near West Side,2399.0,,2007.0,205,196.0,112.0,Sold,http://www.redfin.com/IL/Chicago/1209-W-Grenshaw-St-60607/home/12605942,MRED,10348919,41.867605,-87.657195,5.0,35 mins,"WALKING(2 MINS), BUS60(18 mins), WALKING(1 MIN), BUS147(7 mins), WALKING(3 MINS)",6.0,"ALDI, JEWEL, MARIANO, TRADERJOE, WHOLEFOODS",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,80845694.0,http://www.zillow.com/homedetails/1209-W-Grenshaw-St-Chicago-IL-60607/80845694_zpid/,2017.0,42000.0,9949.9,06/21/2019,470000.0,465267.0,01/26/2020,6988.0,507141.0,428046.0
